0.0344306	-0.002688357	0.064299926	-0.012371921	0.046538595	-0.0123616485	0.03616301	-0.06373079	-0.067647904	0.051377185	0.08142511	-0.028197115	-0.022383701	0.003669604	0.024911534	-0.035873543
-0.03020102	-0.012741787	0.06230075	-0.0061390908	0.026254296	0.0637111	0.047761448	-0.066638075	-0.1106662	0.029395403	0.05013971	-0.020654477	0.016244851	-0.012900125	0.055023693	-0.070033684
-0.011446801	0.03002684	0.11016945	0.05788764	-0.05497338	0.08531884	-0.026972868	-0.074720316	-0.056614075	-0.008370605	0.07925878	-0.05443836	-0.021909526	-0.050147627	-0.010803157	-0.084507294
-0.015760515	0.044755463	0.08929135	0.009265841	0.031979986	0.012941452	0.0058418447	-0.08264653	-0.07154596	0.038523473	0.13032158	-0.02714749	-0.04217603	-0.022796694	0.019232128	-0.034947902
-0.048971124	0.04170429	0.060368717	0.031930443	0.07684712	0.03929857	-0.006492512	-0.051839948	-0.027409093	0.010514429	0.13460982	0.010351916	-0.030117901	0.018163916	-0.035838414	-0.029868511
-0.035495646	0.021325475	0.08723047	0.043650012	0.020566331	0.0431229	0.043780237	-0.06285607	-0.02658133	-0.07786449	0.010674059	0.015386421	-0.0019348995	-0.07512799	-0.00042612292	0.00517235
0.018144095	-0.029262353	0.091508135	0.065720186	0.017863719	0.081888825	-0.03704807	-0.041612554	-0.0560784	0.04422331	0.12287937	-0.0630729	0.028999038	-0.051737435	0.0665274	-0.039988574
-0.006776757	-0.00053650694	0.03930899	0.055781517	0.078811295	0.041311514	0.040624432	-0.06055166	-0.07229257	0.012032759	0.076947674	-0.013097414	0.025764642	-0.042578824	0.016881105	-0.010188432
-0.031914745	0.00820887	0.060823455	0.036683045	-0.03136158	-0.0002931989	-0.06273208	-0.10143939	0.007858029	-0.027169738	0.083453156	0.021811213	0.031055588	-0.07275585	0.06692824	-0.01867241
-0.05053328	-0.017659776	0.12500876	-0.022857806	-0.01913862	0.08161615	-0.030704	0.001925098	-0.07167687	0.079723	0.04090178	0.0044050096	-0.047238458	0.0023398737	0.053085268	0.0026052818
0.015767507	-0.028805194	0.09856243	0.00996184	-0.0028588104	0.012398989	-0.017179517	-0.0049277525	-0.10360618	0.13232706	0.024114886	-0.04646651	-0.017506849	-0.007822541	-0.0021030204	0.04141892
0.025300862	0.011249501	0.067606576	0.03658733	0.054633085	-0.01803459	-0.016101634	-0.08850018	-0.05495931	0.06133479	0.10017165	-0.04415494	-0.036007263	-0.01005066	0.09499995	0.024599176
